Ciclo,X_max_Atual,Duration_max,Corrente_A_mean,Corrente_A_std,Corrente_A_max,Corrente_A_min,Corrente_A_median,Volt_A_mean,Volt_A_std,Volt_A_max,Volt_A_min,Fbk_Vel_mean,Fbk_Vel_std,Fbk_Vel_max,Fbk_Vel_min,Ciclo_Relativo,Distancia_Ref
132,190.0,0.299,-0.09956666666666666,0.3793230226091713,0.05,-1.67,0.0,12.846266666666667,0.15018651361004168,12.91,10.45,-0.24003333333333335,0.9455717011199205,-0.0,-4.77,-1445.0,-1.0
133,190.0,0.299,-0.10014999999999999,0.38096548663013935,0.05,-1.68,0.0,12.850683333333333,0.10767244454554017,12.9,12.32,-0.23834999999999998,0.943739468536801,-0.0,-4.77,-1444.0,-1.0
134,190.0,0.299,-0.09991666666666667,0.3811337446020046,0.05,-1.68,-0.0,12.847283333333333,0.12077291314614168,12.91,12.3,-0.24278333333333332,0.9482996397412818,-0.0,-4.77,-1443.0,-1.0
135,190.0,0.299,-0.25825,0.481401443443601,0.05,-1.68,-0.01,12.862183333333334,0.1636919611724309,13.39,12.19,-0.33221666666666666,1.0502585354923395,0.21,-4.77,-1442.0,-1.0
136,189.0,0.299,-1.6788166666666666,0.4760670465143016,-0.62,-2.21,-1.85,12.426833333333335,0.2606860837853712,13.23,12.05,-0.15728333333333333,0.7963339118867938,0.0,-4.77,-1441.0,0.0
137,190.0,0.299,-0.11346666666666666,0.40161524734550297,0.05,-1.68,0.0,12.84535,0.12074564181242559,12.91,12.28,-0.2629666666666667,0.9645161227998162,-0.0,-4.77,-1440.0,-1.0
138,190.0,0.299,-0.16518333333333332,0.44677471481559144,0.05,-1.69,0.0,12.829266666666667,0.15038446740143938,12.91,11.13,-0.2888,0.9711741306205828,0.11,-4.77,-1439.0,-1.0
139,190.0,0.299,-0.2505833333333333,0.47224130074829634,0.04,-1.67,-0.01,12.853516666666666,0.16523711819969605,13.36,12.1,-0.29756666666666665,0.9935584244489831,0.21,-4.77,-1438.0,-1.0
140,190.0,0.299,-0.24073333333333333,0.46980242594228666,0.05,-1.68,-0.01,12.8468,0.1511064147578384,13.38,12.22,-0.2816666666666667,0.9769188842475899,0.21,-4.77,-1437.0,-1.0
141,189.0,0.299,-1.6915833333333334,0.4913169176592476,-0.58,-2.22,-1.86,12.447416666666667,0.2506728702286441,13.22,12.07,-0.11785,0.68178363555421,-0.0,-4.77,-1436.0,0.0
142,189.0,0.299,-1.6688666666666667,0.46778458673646206,-0.62,-2.18,-1.815,12.424533333333335,0.25707182932260997,13.18,12.07,-0.17618333333333333,0.8408225559970097,-0.0,-4.77,-1435.0,0.0
143,189.0,0.299,-1.5923666666666667,0.4456426758586599,-0.56,-2.09,-1.75,12.451550000000001,0.2500960032695892,13.19,12.09,-0.25833333333333336,0.9614321653501295,0.0,-4.77,-1434.0,0.0
144,189.0,0.299,-1.6688,0.47058187970764825,-0.63,-2.2,-1.835,12.437766666666667,0.2410328614304871,13.15,12.12,-0.18533333333333335,0.860376061479805,-0.0,-4.77,-1433.0,0.0
145,190.0,0.299,-0.19043333333333334,0.46001177188489073,0.04,-1.68,-0.01,12.833266666666667,0.13157322959782006,12.96,12.02,-0.28323333333333334,0.9731731546186115,0.21,-4.77,-1432.0,-1.0
146,189.0,0.299,-1.6003833333333333,0.4370878203061585,-0.63,-2.08,-1.755,12.45265,0.2359383868102328,13.1,12.1,-0.23906666666666665,0.9444010188277154,0.0,-4.77,-1431.0,0.0
147,190.0,0.299,-0.24171666666666666,0.47827690834632375,0.04,-1.69,-0.01,12.860466666666666,0.14530762562806182,13.39,12.27,-0.27685,0.9755124901972733,0.21,-4.77,-1430.0,-1.0
148,190.0,0.299,-0.15361666666666668,0.4365929936746182,0.06,-1.66,0.0,12.837116666666667,0.13018102096409537,12.91,11.75,-0.2895,0.9709108419958936,0.0,-4.77,-1429.0,-1.0
149,189.0,0.299,-1.7009833333333333,0.496845003985682,-0.54,-2.24,-1.88,12.420683333333333,0.2659446885183811,13.29,12.02,-0.0628,0.46320703931263973,0.0,-4.49,-1428.0,0.0
150,190.0,0.299,-0.25511666666666666,0.4776483011116165,0.04,-1.67,-0.01,12.857516666666667,0.171535342359388,13.37,11.57,-0.32571666666666665,1.0385255792163715,0.21,-4.77,-1427.0,-1.0
151,190.0,0.299,-0.24736666666666665,0.46966161820497293,0.04,-1.68,-0.01,12.8519,0.16233189069895182,13.37,12.1,-0.2873833333333333,0.9815467605404417,0.21,-4.77,-1426.0,-1.0
152,190.0,0.299,-0.09816666666666667,0.3794715228005696,0.05,-1.66,0.0,12.845733333333333,0.13439704795761603,12.91,11.52,-0.24441666666666667,0.9498192393123206,0.0,-4.77,-1425.0,-1.0
153,190.0,0.299,-0.24896666666666667,0.4756349930706083,0.05,-1.68,-0.01,12.85915,0.1521864383578031,13.37,12.34,-0.29691666666666666,0.9928971418426759,0.21,-4.77,-1424.0,-1.0
154,190.0,0.299,-0.24209999999999998,0.4696973664251388,0.05,-1.67,-0.01,12.850533333333333,0.16311977907690747,13.37,12.21,-0.28278333333333333,0.9779081041467115,0.21,-4.77,-1423.0,-1.0
155,190.0,0.299,-0.2593833333333333,0.48268495003525824,0.04,-1.69,-0.01,12.85635,0.14480374433679966,13.38,12.11,-0.3451,1.0735628620149962,0.21,-4.77,-1422.0,-1.0
156,189.0,0.299,-1.5748,0.43573930421226814,-0.65,-2.06,-1.7,12.474383333333334,0.23421296415125464,13.28,12.12,-0.2622,0.9639934122344331,-0.0,-4.77,-1421.0,0.0
157,190.0,0.299,-0.24161666666666667,0.4716761074148929,0.05,-1.67,-0.01,12.8535,0.14698897781579415,13.41,12.35,-0.28775,0.9820897470625972,0.21,-4.77,-1420.0,-1.0
158,189.0,0.299,-1.6587833333333333,0.45699536211053493,-0.64,-2.15,-1.81,12.4351,0.2408575178534168,13.24,12.06,-0.16508333333333333,0.8155717351327644,0.0,-4.77,-1419.0,0.0
159,189.0,0.299,-1.5923833333333333,0.4513405960154425,-0.63,-2.1,-1.73,12.4585,0.23835990099848806,13.24,12.1,-0.2627333333333333,0.9644136483017058,0.0,-4.77,-1418.0,0.0
160,189.0,0.299,-1.7467166666666667,0.37486610148909344,-0.81,-2.11,-1.92,12.363966666666666,0.17141344707641235,12.98,12.09,0.0,0.0,0.0,0.0,-1417.0,0.0
161,190.0,0.299,-0.15748333333333334,0.44005861620741643,0.05,-1.67,-0.0,12.836500000000001,0.12462330552696763,12.91,12.32,-0.28941666666666666,0.9708549971191754,0.0,-4.77,-1416.0,-1.0
162,189.0,0.299,-1.5657166666666666,0.4314325475986182,-0.64,-2.05,-1.71,12.474766666666666,0.2458855663551501,13.31,12.13,-0.26961666666666667,0.9678777463823238,-0.0,-4.77,-1415.0,0.0
163,189.0,0.299,-1.8175666666666666,0.31402829252005354,-0.97,-2.11,-1.98,12.324283333333334,0.1348683388974211,12.79,12.07,0.0,0.0,0.0,0.0,-1414.0,0.0
164,190.0,0.299,-0.2508166666666667,0.47447449154557786,0.05,-1.66,-0.01,12.851166666666666,0.16209286139457205,13.39,11.6,-0.3186833333333334,1.0264630909994745,0.21,-4.77,-1413.0,-1.0
165,189.0,0.299,-1.6656333333333333,0.4721724723321643,-0.63,-2.18,-1.83,12.418933333333333,0.25949905939187384,13.22,12.02,-0.18406666666666666,0.8574823159065009,-0.0,-4.77,-1412.0,0.0
166,190.0,0.299,-0.16136666666666666,0.44070000345355365,0.05,-1.69,-0.005,12.837366666666666,0.12453076758649873,12.91,12.35,-0.28933333333333333,0.970748754379373,0.03,-4.77,-1411.0,-1.0
167,190.0,0.299,-0.25493333333333335,0.4776035707993497,0.04,-1.68,-0.01,12.861016666666668,0.16638190392029323,13.42,12.26,-0.31944999999999996,1.0289670319085014,0.21,-4.77,-1410.0,-1.0
168,190.0,0.299,-0.24735,0.47125394211960936,0.04,-1.67,-0.01,12.850933333333334,0.19614173835459747,13.41,10.51,-0.3186833333333334,1.0264372307663991,0.21,-4.77,-1409.0,-1.0
169,190.0,0.299,-0.2394666666666667,0.4682137215388764,0.05,-1.66,-0.01,12.851666666666667,0.1660346391305361,13.39,11.96,-0.28358333333333335,0.9782883384654637,0.21,-4.77,-1408.0,-1.0
170,189.0,0.299,-0.49011666666666664,0.7429251078779172,0.04,-2.24,-0.01,12.784933333333333,0.279113781567045,13.41,10.43,-0.07005,1.5188602277648229,4.77,-4.77,-1407.0,0.0
171,190.0,0.299,-0.25645,0.47627999666727105,0.05,-1.67,-0.01,12.856266666666667,0.169304959085196,13.35,11.74,-0.3405333333333333,1.0653229105432942,0.21,-4.77,-1406.0,-1.0
172,189.0,0.299,-1.6055,0.4342738071377819,-0.64,-2.07,-1.745,12.456000000000001,0.22735321082136586,13.19,12.08,-0.2227,0.9242505658717177,0.0,-4.77,-1405.0,0.0
173,189.0,0.299,-1.6933666666666667,0.48331527492985715,-0.57,-2.21,-1.85,12.426666666666666,0.26514976186282896,13.25,12.02,-0.09713333333333334,0.6091103961352344,0.0,-4.77,-1404.0,0.0
174,190.0,0.299,-0.24443333333333334,0.4704553389346422,0.05,-1.66,-0.01,12.853116666666667,0.1692577917132551,13.38,12.11,-0.30443333333333333,1.0032654591506496,0.21,-4.77,-1403.0,-1.0
175,189.0,0.299,-0.45443333333333336,0.7204077487295688,0.05,-2.25,-0.01,12.798366666666668,0.24587209554529613,13.3,12.02,-0.07008333333333334,1.5185681551355794,4.77,-4.77,-1402.0,0.0
176,190.0,0.299,-0.23478333333333334,0.4662534434311536,0.04,-1.65,-0.01,12.844416666666667,0.16351622441917837,13.34,12.26,-0.2769,0.9753557922808956,0.21,-4.77,-1401.0,-1.0
177,190.0,0.299,-0.2571333333333333,0.47825236479248556,0.05,-1.66,-0.01,12.857283333333333,0.16868672663191991,13.4,11.54,-0.34968333333333335,1.0820484189831474,0.21,-4.77,-1400.0,-1.0
178,189.0,0.299,-1.6694833333333334,0.4704463476305107,-0.61,-2.19,-1.815,12.430083333333334,0.24943975901578283,13.26,12.04,-0.18533333333333335,0.860376061479805,-0.0,-4.77,-1399.0,0.0
179,189.0,0.299,-0.24128333333333335,0.5316922802307587,0.05,-2.25,-0.01,12.8255,0.15426951028315977,13.18,12.06,-0.002483333333333333,1.4340057952312535,4.77,-4.77,-1398.0,0.0
180,189.0,0.299,-1.6414,0.46673558915475866,-0.62,-2.15,-1.79,12.434133333333333,0.22628504979742992,13.2,12.04,-0.21276666666666666,0.9095499697476782,-0.0,-4.77,-1397.0,0.0
181,189.0,0.299,-1.6912833333333332,0.4893256438184971,-0.58,-2.22,-1.86,12.433966666666667,0.260454717732028,13.32,12.06,-0.10123333333333334,0.6240174745708958,0.0,-4.77,-1396.0,0.0
182,190.0,0.299,-0.22433333333333333,0.46858885469759143,0.05,-1.68,-0.01,12.845216666666667,0.14755419384899404,13.32,11.89,-0.2772833333333333,0.9752945463512341,0.21,-4.77,-1395.0,-1.0
183,190.0,0.299,-0.2394666666666667,0.46956917229325135,0.05,-1.66,-0.01,12.856133333333334,0.16938378612062183,13.42,11.68,-0.2873833333333333,0.9815399571768745,0.21,-4.77,-1394.0,-1.0
184,190.0,0.299,-0.24135,0.4723634436230777,0.04,-1.68,-0.01,12.850933333333334,0.15453131970630493,13.36,12.24,-0.27891666666666665,0.9757346411150979,0.21,-4.77,-1393.0,-1.0
185,190.0,0.299,-0.16131666666666666,0.44145770794274164,0.05,-1.67,0.0,12.830233333333334,0.14428204231682276,12.91,12.03,-0.28906666666666664,0.9708859329053081,0.09,-4.77,-1392.0,-1.0
186,190.0,0.299,-0.10686666666666668,0.39256595488798746,0.06,-1.67,-0.0,12.843866666666667,0.13107383213800114,12.9,12.22,-0.25736666666666663,0.9609612252060283,0.0,-4.77,-1391.0,-1.0
187,190.0,0.299,-0.11306666666666668,0.4000433142936825,0.05,-1.67,-0.0,12.847966666666666,0.11940531089251494,12.91,12.28,-0.004233333333333334,1.4038752990612842,4.77,-4.77,-1390.0,-1.0
188,190.0,0.299,-0.24415,0.4704825897722442,0.04,-1.67,-0.01,12.8568,0.15800433205531692,13.37,12.2,-0.2975,0.9934228194296757,0.21,-4.77,-1389.0,-1.0
189,190.0,0.299,-0.26185,0.4830116402057929,0.05,-1.67,-0.01,12.858266666666667,0.1680825644428115,13.37,12.24,-0.3419666666666667,1.068172013913366,0.21,-4.77,-1388.0,-1.0
190,190.0,0.299,-0.25375,0.47754111169154095,0.05,-1.68,-0.01,12.866416666666668,0.16078062820574152,13.38,11.2,-0.3277833333333333,1.0425076931159305,0.21,-4.77,-1387.0,-1.0
191,189.0,0.299,-1.6378333333333335,0.46161974995097066,-0.61,-2.14,-1.79,12.4447,0.23390688471668,13.23,12.08,-0.21531666666666666,0.9135609206004286,0.0,-4.77,-1386.0,0.0
192,189.0,0.299,-1.6695833333333334,0.4608618547216193,-0.58,-2.17,-1.84,12.433516666666666,0.22638068250458487,13.13,12.05,-0.14706666666666665,0.7694455620838768,-0.0,-4.77,-1385.0,0.0
193,189.0,0.299,-1.6749166666666668,0.47170205756112676,-0.62,-2.19,-1.82,12.441683333333334,0.24969029174534002,13.14,12.07,-0.17138333333333333,0.8302148401811328,0.0,-4.77,-1384.0,0.0
194,190.0,0.299,-0.10168333333333333,0.38399446954779753,0.06,-1.67,-0.0,12.846416666666668,0.13687055552786603,12.91,11.14,-0.24406666666666665,0.9496983769778061,-0.0,-4.77,-1383.0,-1.0
195,190.0,0.299,-0.2583166666666667,0.4815812848787468,0.05,-1.68,-0.01,12.862216666666667,0.15392988795628032,13.39,12.34,-0.19648333333333334,1.2755615345549902,4.52,-4.77,-1382.0,-1.0
196,190.0,0.299,-0.09588333333333333,0.37717987860382335,0.05,-1.68,-0.0,12.8476,0.12531725349437015,12.9,11.92,-0.23668333333333333,0.9418267156574499,-0.0,-4.77,-1381.0,-1.0
197,190.0,0.299,-0.15288333333333334,0.43594908616921674,0.05,-1.67,0.0,12.837816666666667,0.1251592630375227,12.91,12.27,-0.2894,0.9707279887006166,0.0,-4.77,-1380.0,-1.0
198,190.0,0.299,-0.2328,0.470355060713249,0.05,-1.68,0.0,12.853783333333334,0.15249572003810197,13.36,12.3,-0.27686666666666665,0.9753739998695841,0.21,-4.77,-1379.0,-1.0
199,190.0,0.299,-0.24936666666666668,0.4717182730232765,0.04,-1.67,-0.01,12.854550000000001,0.17796699483917489,13.38,11.14,-0.3145,1.019369874760522,0.21,-4.77,-1378.0,-1.0
200,189.0,0.299,-1.6452,0.4654270410611296,-0.62,-2.15,-1.79,12.452366666666666,0.24346771127389033,13.14,12.09,-0.20936666666666667,0.9042516522738321,-0.0,-4.77,-1377.0,0.0
201,189.0,0.299,-0.48755000000000004,0.8426800580887753,0.05,-2.25,-0.01,12.735416666666667,0.26312712934857446,12.91,11.97,-0.011616666666666664,1.4335602689796076,4.77,-4.77,-1376.0,0.0
202,190.0,0.299,-0.2256166666666667,0.46974502342648133,0.04,-1.67,-0.01,12.84165,0.15009661051296078,13.28,11.65,-0.2773,0.9754619007764703,0.21,-4.77,-1375.0,-1.0
203,190.0,0.299,-0.11458333333333333,0.3997689145376446,0.05,-1.69,0.0,12.840616666666666,0.13824968238669436,12.91,12.0,-0.2648166666666667,0.965798760162164,0.01,-4.77,-1374.0,-1.0
204,189.0,0.299,-1.6759666666666668,0.4786138152998536,-0.59,-2.2,-1.83,12.420366666666666,0.2609150436231512,13.22,12.0,-0.14251666666666668,0.7569995025098911,0.0,-4.77,-1373.0,0.0
205,189.0,0.299,-1.6690666666666667,0.47464471790587515,-0.45,-2.19,-1.82,12.424116666666666,0.23726576827870283,13.24,12.12,-0.17415,0.8365252945652106,-0.0,-4.77,-1372.0,0.0
206,190.0,0.299,-0.15503333333333333,0.4361743676794751,0.05,-1.67,-0.01,12.837083333333334,0.13003656756361964,12.91,11.64,-0.2895,0.9709108419958936,0.0,-4.77,-1371.0,-1.0
207,189.0,0.299,-1.7863499999999999,0.37052799600890685,-0.83,-2.13,-1.96,12.355733333333333,0.16154862679780158,12.88,12.07,0.0,0.0,0.0,0.0,-1370.0,0.0
208,190.0,0.299,-0.25560000000000005,0.4771811078435574,0.05,-1.68,-0.01,12.85555,0.14299222167341327,13.34,11.99,-0.3315333333333333,1.048846086139225,0.21,-4.77,-1369.0,-1.0
209,189.0,0.299,-1.8216666666666668,0.3111225121794699,-1.01,-2.1,-1.975,12.308783333333333,0.14319168791530665,12.84,12.06,0.0,0.0,0.0,0.0,-1368.0,0.0
210,189.0,0.299,-0.46015000000000006,0.8582350629083747,0.05,-2.26,-0.01,12.741033333333332,0.26791583949188175,12.97,11.18,0.019383333333333332,1.421094050449369,4.77,-4.77,-1367.0,0.0
211,189.0,0.299,-1.7014666666666667,0.49671022804040876,-0.58,-2.24,-1.88,12.431383333333333,0.2740250644536094,13.34,12.01,-0.06655,0.4812337346296246,0.0,-4.55,-1366.0,0.0
212,190.0,0.299,-0.25493333333333335,0.4775763053529908,0.04,-1.68,-0.01,12.855666666666668,0.1620802442151125,13.39,12.29,-0.33748333333333336,1.05972552895396,0.21,-4.77,-1365.0,-1.0
213,190.0,0.299,-0.15811666666666668,0.4408149453935965,0.05,-1.67,0.0,12.833983333333334,0.13562062765904978,12.91,11.7,-0.2894,0.970943282636441,0.05,-4.77,-1364.0,-1.0
214,189.0,0.299,-1.6936333333333333,0.4914016600922898,-0.53,-2.22,-1.8650000000000002,12.4228,0.267654425492665,13.29,12.05,-0.07586666666666667,0.5227437395617224,-0.0,-4.65,-1363.0,0.0
215,189.0,0.299,-0.40735,0.773582700485745,0.05,-2.25,-0.01,12.76055,0.2392668214631698,12.91,12.03,-0.010799999999999997,1.4332917481770135,4.77,-4.77,-1362.0,0.0
216,189.0,0.299,-1.4809333333333332,0.438085601085776,-0.37,-1.98,-1.605,12.52275,0.281791201605318,13.6,12.15,-0.28936666666666666,0.9706170346410822,-0.0,-4.77,-1361.0,0.0
217,189.0,0.299,-1.6882,0.48512266490033207,-0.46,-2.21,-1.86,12.424966666666668,0.25699301138758374,13.24,12.03,-0.11468333333333333,0.6714195708515104,-0.0,-4.77,-1360.0,0.0
218,189.0,0.299,-1.8291000000000002,0.3684002187865837,-0.9,-2.18,-2.0,12.350983333333334,0.16649143737769131,12.89,12.05,0.0,0.0,-0.0,-0.0,-1359.0,0.0
219,190.0,0.299,-0.09638333333333333,0.37600050579241134,0.05,-1.68,0.0,12.8505,0.11666233396835878,12.9,11.92,-0.23266666666666666,0.9370471267507354,0.0,-4.77,-1358.0,-1.0
220,190.0,0.299,-0.1652,0.44741284860312036,0.05,-1.69,-0.01,12.835766666666666,0.12810841176192675,12.91,12.29,-0.25465,1.0150841692281958,2.34,-4.77,-1357.0,-1.0
221,189.0,0.299,-0.50335,0.8228769581862511,0.04,-2.25,-0.01,12.737083333333333,0.2736130477311045,13.05,10.42,-0.004083333333333334,1.4339593993510422,4.77,-4.77,-1356.0,0.0
222,189.0,0.299,-1.7121166666666667,0.494034550023157,-0.57,-2.23,-1.88,12.417383333333333,0.26532995753620453,13.34,12.04,-0.01795,0.19687279055123993,-0.0,-2.92,-1355.0,0.0
223,190.0,0.299,-0.25233333333333335,0.4741046096137264,0.05,-1.68,-0.01,12.851883333333333,0.1892096373523308,13.39,10.37,-0.3243166666666667,1.0360954054546467,0.21,-4.77,-1354.0,-1.0
224,190.0,0.299,-0.1562,0.4374106844199639,0.05,-1.65,-0.0,12.835033333333334,0.13122257616882158,12.91,12.21,-0.28933333333333333,0.970748754379373,0.03,-4.77,-1353.0,-1.0
225,189.0,0.299,-1.6812666666666667,0.46415564522461455,-0.64,-2.18,-1.8450000000000002,12.432283333333332,0.23212947510152107,13.18,12.07,-0.11150000000000002,0.660580573806722,0.0,-4.77,-1352.0,0.0
226,190.0,0.299,-0.24126666666666666,0.47100297439829636,0.05,-1.67,-0.01,12.855316666666667,0.15758369445097145,13.41,11.78,-0.2847166666666667,0.9792668306433231,0.21,-4.77,-1351.0,-1.0
227,190.0,0.299,-0.2566833333333333,0.47941655524671845,0.05,-1.67,-0.01,12.855316666666667,0.16020406349035154,13.41,12.25,-0.33585,1.0570955629532077,0.21,-4.77,-1350.0,-1.0
228,190.0,0.299,-0.1666,0.44919936938486416,0.05,-1.69,0.0,12.832166666666668,0.13991163042949187,12.91,11.64,-0.28873333333333334,0.9711781714099949,0.13,-4.77,-1349.0,-1.0
229,190.0,0.299,-0.26483333333333337,0.48174831737229823,0.05,-1.67,-0.01,12.8594,0.16570678289223453,13.42,12.25,-0.38203333333333334,1.141044625310716,0.21,-4.78,-1348.0,-1.0
230,189.0,0.299,-1.6693,0.4733987261529182,-0.62,-2.19,-1.83,12.418966666666666,0.2634532436217966,13.18,12.04,-0.16303333333333334,0.8104271213917805,0.0,-4.77,-1347.0,0.0
231,189.0,0.299,-0.3119,0.7159809852820652,0.05,-2.24,-0.01,12.787216666666666,0.22105473314837978,12.91,12.05,0.011533333333333333,1.425615521420045,4.77,-4.77,-1346.0,0.0
232,190.0,0.299,-0.25689999999999996,0.47807389360458036,0.05,-1.68,-0.01,12.8575,0.17038525530507506,13.37,11.99,-0.35125,1.0850026061068998,0.21,-4.77,-1345.0,-1.0
233,190.0,0.299,-0.25645,0.4780000392914255,0.05,-1.66,-0.01,12.853850000000001,0.16398728777231117,13.36,12.01,-0.33748333333333336,1.0596596768649411,0.21,-4.77,-1344.0,-1.0
234,189.0,0.299,-1.6799166666666667,0.4738657414892444,-0.6,-2.19,-1.8450000000000002,12.424633333333333,0.2449207542219226,13.25,12.06,-0.14706666666666665,0.7694455620838768,0.0,-4.77,-1343.0,0.0
235,189.0,0.299,-0.4114333333333334,0.8139540204876462,0.05,-2.25,-0.01,12.75695,0.2524203985338628,12.91,12.04,0.015266666666666664,1.4234320708494523,4.77,-4.77,-1342.0,0.0
236,189.0,0.299,-0.42719999999999997,0.71281437547921,0.04,-2.24,-0.01,12.796183333333333,0.2390673302011467,13.4,12.03,-0.0003333333333333354,1.4341607012758468,4.77,-4.77,-1341.0,0.0
237,190.0,0.299,-0.24821666666666667,0.4732754333174906,0.05,-1.66,-0.01,12.855416666666667,0.15955539140718766,13.4,12.19,-0.30136666666666667,0.998979345019296,0.21,-4.77,-1340.0,-1.0
238,189.0,0.299,-1.6688166666666666,0.4730677416634539,-0.62,-2.19,-1.81,12.43395,0.2510882441372108,13.19,12.06,-0.1794,0.8479780370104446,-0.0,-4.77,-1339.0,0.0
239,190.0,0.299,-0.10745,0.3923964267925987,0.04,-1.69,0.0,12.8469,0.12183100860520456,12.91,12.0,-0.25285,0.9573637168341599,0.0,-4.77,-1338.0,-1.0
240,189.0,0.299,-1.9384666666666666,0.3138595682836959,-1.12,-2.23,-2.1,12.287033333333333,0.12961944642055967,12.7,12.03,0.0,0.0,-0.0,-0.0,-1337.0,0.0
241,189.0,0.299,-1.7511,0.43873256901198293,-0.71,-2.19,-1.93,12.365466666666666,0.22530213190281512,13.19,12.03,0.0,0.0,-0.0,-0.0,-1336.0,0.0
242,190.0,0.299,-0.10591666666666666,0.38963725228666823,0.05,-1.67,-0.0,12.844983333333333,0.13236641505790578,12.9,11.53,-0.2518,0.956494762340063,0.0,-4.77,-1335.0,-1.0
243,190.0,0.299,-0.1587,0.44171540328114706,0.05,-1.67,-0.0,12.834983333333334,0.1282044995768182,12.91,12.36,-0.28923333333333334,0.9707816991482812,0.06,-4.77,-1334.0,-1.0
244,190.0,0.299,-0.2568166666666667,0.4799965564590816,0.05,-1.67,-0.01,12.856466666666666,0.16179971405414256,13.38,12.05,-0.32713333333333333,1.0411676934250034,0.21,-4.77,-1333.0,-1.0
245,190.0,0.299,-0.24551666666666666,0.47363059757630704,0.05,-1.69,-0.01,12.853733333333333,0.15849373066461866,13.32,12.08,-0.2904333333333333,0.984816692970564,0.21,-4.77,-1332.0,-1.0
246,190.0,0.299,-0.2585166666666667,0.48048177657248614,0.05,-1.68,-0.01,12.86,0.1556042666928545,13.35,12.3,-0.34743333333333337,1.0777465572317686,0.21,-4.77,-1331.0,-1.0
247,190.0,0.299,-0.10981666666666667,0.3949651404353986,0.05,-1.69,0.0,12.843683333333333,0.13882622563392524,12.91,11.15,-0.25808333333333333,0.9615208597121844,0.0,-4.77,-1330.0,-1.0
248,190.0,0.299,-0.26148333333333335,0.4829413563207896,0.04,-1.67,-0.01,12.856683333333335,0.16181514130476624,13.36,11.98,-0.34354999999999997,1.0709064533779216,0.21,-4.77,-1329.0,-1.0
249,189.0,0.299,-1.9299333333333335,0.31350087754676603,-1.12,-2.22,-2.09,12.287416666666667,0.13328954658037598,12.72,12.04,0.0,0.0,0.0,0.0,-1328.0,0.0
250,189.0,0.299,-1.9019333333333335,0.3203346469432808,-1.07,-2.2,-2.06,12.311183333333334,0.13424406443843406,12.75,12.04,0.0,0.0,-0.0,-0.0,-1327.0,0.0
251,189.0,0.299,-0.6363333333333333,0.9274244348514266,0.04,-2.25,-0.01,12.694166666666666,0.284835375039124,12.91,12.04,-0.01053333333333333,1.4332893099320518,4.77,-4.77,-1326.0,0.0
252,190.0,0.299,-0.26194999999999996,0.4811124048253118,0.05,-1.66,-0.01,12.857066666666666,0.1648818939538616,13.37,11.82,-0.36160000000000003,1.1038452021836997,0.21,-4.77,-1325.0,-1.0
253,190.0,0.299,-0.26408333333333334,0.4839968125719998,0.05,-1.69,-0.01,12.855616666666666,0.16770259386446784,13.4,11.53,-0.34673333333333334,1.0766053721929,0.21,-4.77,-1324.0,-1.0
254,189.0,0.299,-1.6561833333333333,0.45965974175020546,-0.4,-2.15,-1.8050000000000002,12.430783333333334,0.22827264485597298,13.22,11.86,-0.16651666666666667,0.8190313712147694,0.0,-4.77,-1323.0,0.0
